Reference, Reference URL, Reference Perpendicular Baseline (meters),Secondary, Secondary URL, Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D.zip,-42,S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A.zip,-17,12
S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D.zip,-42,S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,24
S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D.zip,-42,S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,36
S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D.zip,-42,S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,48
S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D.zip,-42,S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,53
S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210814T231616_20210814T231643_039232_04A1BB_0A7D.zip,-42,S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,60
S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A.zip,-17,S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,12
S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A.zip,-17,S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,24
S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A.zip,-17,S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,36
S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A.zip,-17,S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,41
S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A.zip,-17,S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,48
S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210826T231617_20210826T231644_039407_04A7B5_EB3A.zip,-17,S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,60
S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,12
S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,24
S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,29
S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,36
S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,48
S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210907T231617_20210907T231644_039582_04ADC9_4174.zip,-49,S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,60
S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,12
S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,17
S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,24
S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,36
S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,48
S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210919T231618_20210919T231645_039757_04B3B6_EB31.zip,-39,S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,60
S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,5
S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,12
S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,24
S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,36
S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,48
S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211001T231618_20211001T231645_039932_04B9BC_64AB.zip,12,S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,60
S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,7
S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,19
S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,31
S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,43
S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20211007T231531_20211007T231559_029036_0376FF_8F84.zip,-37,S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,55
S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,12
S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,24
S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,36
S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,48
S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211013T231618_20211013T231645_040107_04BFCF_D621.zip,-30,S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B.zip,-10,60
S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,12
S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,24
S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,36
S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211025T231618_20211025T231645_040282_04C5E5_A67C.zip,40,S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B.zip,-10,48
S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,12
S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,24
S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B.zip,-10,36
S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211106T231618_20211106T231645_040457_04CC02_0E88.zip,-8,S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8.zip,0,60
S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,12
S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B.zip,-10,24
S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211118T231618_20211118T231645_040632_04D206_65B1.zip,45,S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8.zip,0,48
S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B.zip,-10,12
S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211130T231617_20211130T231644_040807_04D821_4E99.zip,-10,S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8.zip,0,36
S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20211212T231617_20211212T231644_040982_04DE2E_A27B.zip,-10,S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220105T231616_20220105T231643_041332_04E9EA_19C8.zip,0,24
